,user_id,delta,confidence,id
72,956,4,0.9525140853700957,38da0538-1986-422f-8b97-4c2ce16927d5
73,956,4,0.9525140853700957,d8c6255d-6d9b-4fff-9afa-b924e0672b57
74,956,4,0.9525140853700957,914de114-5a5c-4592-90c2-33a58d9e901f
75,285,1063,0.21514831835829615,b725ed1a-24e9-4cd3-a7db-69eb8698f300
76,285,1000,0.21603443906373357,909a5e53-f188-4fb2-8e89-5d9ce8564dac
77,285,904,0.2176043306365774,02cd5160-d99a-4c2c-b38d-8b8ecc4af6f7
78,285,846,0.21871174910843585,760803cc-d9c4-42f3-ba32-f4d17312d7d5
79,285,378,0.2381496911708848,797b7b6c-c389-473c-97bd-573cf40da90e
80,285,698,0.2222936454437892,88c34b19-bfe2-4879-9aae-c8ce4f535191
81,285,681,0.2227953439738879,6a1669de-7501-4d9c-b40d-eac1981cff2e
82,285,190,0.2661494751465935,f8efb59e-bf1d-45f9-a7be-8f6989b16c26
83,285,460,0.24159801665894917,c9a88135-6efe-4873-93a2-76884a1a70db
84,285,622,0.2321029450010475,139ceadf-0104-415d-b4c9-395c32a466bd
85,285,3658,0.241019377584047,365285e4-1435-4d82-ad4e-33a9cb7165d5
86,3972,446,0.23321467065461843,530dcf95-93fa-4315-8567-08e7aa7688ed
87,118,862,0.2558225482029134,8f8a704a-f779-4ed5-adf0-9a11a36270a6
88,118,3,0.9809736253946837,585daad9-edb1-47e5-a61f-7ac010f716d2
89,3972,65,0.28022003943859936,7a7647d9-bcfb-4427-b842-127893865446
90,957,396,0.25708898850029344,c7b226d8-57a3-4d8d-a155-7d717bfa1eda
91,38,99,0.41972890162027626,6e0a1860-566b-4b89-afe0-c564316b3378
92,957,340,0.24546132500312062,f1a006cd-d2ae-4e64-8665-5ba0a74f4713
93,922,25,0.8836629594131671,2d8fbaad-904d-4871-a9f3-6a40c951e67b
94,4030,138,0.5533200806899561,ac539338-536e-44a0-8c70-7097cd30cecc
95,38,2678,0.2770120236989328,655f2921-a31f-43db-886b-f3a52e567e22
96,127,4079,0.20447976418418698,e66b2179-c527-48f3-a9ea-4585d8c2956c
97,4044,214,0.7432983531904442,76b12f48-f797-4e23-a2da-d7103c9079ef
98,4044,656,0.21476363970109952,d0ba8e60-a29a-4f78-bac8-e83f518e73f5
99,71,42,0.2215012231234711,93d66504-8727-424e-bd7d-384b4dd9b5f9
100,71,5,0.3596146985372815,94865b07-bbdd-40f9-a83f-6b63b91c0ec7
101,901,2,0.9844076323402079,c4bf70fa-bc10-4df8-9854-522ef3fa8450
102,946,133,0.3792581420641577,1a83d8cb-c5cf-474f-b979-5d96193c5c3b
103,424,397,0.35484473242990466,012199de-9817-4520-821d-af50816926a6
104,424,587,0.36202455274213863,7ebb34e9-a3c4-4ebf-acd6-26e533369147
105,957,189,0.2724784767945613,847ab3d5-0674-4ca9-8ce0-5e2e98ee54db
106,957,201,0.26628184097236235,b7fd050d-288b-46cc-bf09-ca2de3bb8e3d
107,4030,38,0.402687598228478,b87aa8ff-4f4f-480c-80a6-5315cb29fa17
108,3094,262,0.3166147715183236,aaf70bae-b14e-4d58-9225-a66e53c7e677
109,3094,307,0.4878679096495902,3931fa57-83f6-4948-8ba2-0fb701e419bd
110,957,1,0.996418194317152,6aae4609-7365-4c74-b264-22acdc7cc758
111,3094,300,0.4787021022011657,49740c35-409c-47a9-b362-068d55169aac
112,3094,423,0.4210164361879102,5ee28fee-886e-440c-8250-4bb3e1963898
113,957,1,0.996418194317152,356f3d8f-3a17-4be1-bc24-9503d01629e7
114,4044,62,0.2932494252897562,fd8e668b-4cb3-4c36-ab9a-1207d20459e0
115,4048,3,0.6497410483623502,d5da7559-f71f-43ff-aa51-1824d6745b81
116,4048,3,0.6497410483623502,ba4d388c-5415-4a20-b210-39769227c476
117,431,31,0.3171873961256124,98b6c154-2216-4e55-a7ca-6ac764c3b564
118,945,103,0.33424744574861615,eea38842-6dd0-4d20-8d1a-c71349edaff4
119,4030,5,0.4224750459212007,3e7b0c22-a5ac-4e8c-83a9-38982712757e
120,901,169,0.37335565403118254,ad687529-6ca5-4246-bb08-7e361786d06c
121,901,172,0.3710063996441897,01643337-f93a-4b53-bafe-7baca7c4aecf
122,3944,1,0.8952172318702429,6c157ab9-c46a-4eef-b91d-648a45e6adf5
123,3944,2,0.8111564107449039,1fac5fae-6f33-4ae2-a1ed-3838607a86eb
124,947,1789,0.29990404743935967,acb58bc8-b516-4a47-ac70-1e579261ebff
125,928,1023,0.2042365920196895,9352afd8-2634-4e8a-9093-07b8c59d0f43
126,20,2437,0.274386311094553,3859c485-41c9-4820-92bf-72f6194b6a24
127,381,1822,0.3869166046582111,fe2bf100-40e8-4553-a3d9-40a826b6d0e9
128,381,1953,0.37838928123743487,957d133e-1d01-4b4a-afa8-7592faf82079
129,381,2018,0.3744718219123167,14aa6cd8-2bb2-472b-a1f8-ad30f24cbf1b
130,381,2064,0.37181330616508124,bd52d28a-7c8b-4836-96ca-e5d72d9c1ec6
131,381,2204,0.36424900636596647,6374263c-ded5-43e8-bb18-0e741d4d4f72
132,71,9378,0.21707380902491924,f4b20e7a-bd01-4ce1-ab0d-052fa61dda60
133,897,8260,0.2301635301261674,f329dd08-e3d8-49f2-99cf-2c226a351a89
134,141,85,0.6303540457796553,973eedf9-3edf-4221-8119-b0424329572d
135,941,204,0.37557423675934976,a245b294-37ec-436c-a14f-f33c08094e6b
136,920,116,0.6491291736504404,0cb25945-ff0b-4412-bd39-6b817df3615c
137,897,2851,0.2716184740622748,2a379450-c5f9-4ff5-b4c8-89678baf7aa9
138,3996,7,0.48441974882752464,dda37aa0-2339-4278-80c3-c7489e338e82
139,3996,6,0.5461099558938862,b6cafc66-8315-40f3-884d-d529642b464f
140,3996,6,0.5461099558938862,8c7598ed-c0f2-4092-9112-56635cffe933
141,897,25,0.5812981342884349,2a998609-2fd3-4773-8cff-842d321f94dc
142,17,4,0.6002308580223162,031658c9-5839-4ca9-8f9b-3321aba0dab1
143,17,5,0.551633383255777,b91c6a0c-3ba3-49c6-9667-ff8f7a42b144
144,17,5,0.551633383255777,31d4ef17-d1ae-4697-a65b-6d4d30f5ce5c
145,258,8,0.4478758546516094,0453faea-34fe-4410-9b4b-9d06101435d7
146,897,676,0.3339574943223696,dd9ed5fb-2d29-41c6-96b0-4821291d230e
147,950,373,0.38666740651246667,ef1eca88-17e8-44e0-803c-c173a215818f
148,950,277,0.4833593952500281,2dabf0ee-3a20-4dfa-8ddb-b5d0da4f98db
149,4030,284,0.2574023395924107,fd983bc3-9a0e-4a0a-8a9a-a1bc6a835ab5
150,950,233,0.3355285781610335,c62a3e11-b30e-46bf-b04d-5afe3ee93b3d
151,949,35,0.5376799304867727,619a8dab-bd1c-4608-afe1-9a392c58f3a4
152,950,2271,0.20641215983867392,af9a25b1-6f32-4b7f-a27a-4b632f1191ae
153,901,3,0.42253521126760557,a8c070d5-3f0e-4a2b-a624-cf8c14bfcea8
154,951,4,0.3109243697478992,3c7d96c6-e25c-4b07-8b40-180de5befbee
155,950,734,0.20285511717235227,cef6c908-de1b-400b-a233-638c00f1fa58
156,951,17,0.6403243671164848,fec1d11c-a90e-426d-86ee-cab5f7f8f2a9
157,20,462,0.26271796229258637,507228aa-5472-4cad-91e2-9be5cbe26a2b
158,20,321,0.28699389339044423,a9439a13-a2ca-466f-9fd2-928112a877a0
159,901,165,0.22886780363295,451dd10a-2327-4612-9085-6aaf84364a2b
160,897,847,0.20431713562390044,4ac1d421-42d4-4da8-8596-42bd8d3f257b
161,20,157,0.41129943109947525,39e86174-9d3c-43d9-952e-e48d6491927f
162,20,66,0.4573894866349908,8fe36269-6726-4c7b-a31d-e3b9bef65af7
163,3964,176,0.544534264837954,08ad48e4-6e22-440a-8123-38ed02b5c7ef
164,20,33,0.4040286935880382,58bcbccc-0c5a-4afa-82ac-550c1784b58b
165,3964,176,0.544534264837954,637dedf0-65eb-4b86-87fd-a8af609a7bb0
166,949,185,0.23225582806135714,ba345dd4-88be-486f-a9cf-f903f4da529f
167,949,116,0.24315326540860488,504f4ea2-0f1a-4998-9801-ed54d59aecf2
168,949,33,0.2862893684398106,5ccb21d7-fcd5-499b-a554-bf1a116dc4a0
169,949,82,0.22985880467703276,c6662be8-184d-40a7-8a0c-d1c8dd7f57b4
170,924,121,0.3550310493960387,95d9edd4-81af-4534-bd1e-aeec57023f42
171,924,5,0.9511070755046448,2ac2e5f0-0b4f-4d88-9e2e-f15960322b0e
172,924,62,0.6023666243397928,ad5a5474-67d0-467d-81da-c75e3ff2ebbf
173,924,84,0.5216385755924471,dbbeb5e4-9231-461d-9c22-df6bb8d352ae
174,924,185,0.26678175907730173,49ca4fd7-8fd6-4dae-814e-c1764e1eff69
175,948,159,0.2005012531328321,c5a9880c-33d1-41f1-8fbf-f5b1e8cded1d
176,949,134,0.20059435364041603,3035b60e-5004-43a9-b8f0-d88ba54f453e
177,949,82,0.20096852300242132,6e3d1055-e6fb-4fbf-8548-446aff77ce29
178,949,238,0.2003352891869237,a7177452-574d-49f4-b92a-7f883324d7db
179,918,17987,0.20205369595630152,b2b3d556-e572-47e5-aa92-aaf7a66d57e5
180,924,4588,0.24064539654066028,23dcbabc-ea60-41ef-b5aa-310e88961443
181,918,13865,0.20265290890318224,aad74d0e-f841-4088-8f9b-e88d9f1b44f9
182,4030,5840,0.27516617580531505,0bd4ab29-fe00-41f1-a516-3cb14c26d622
183,918,7697,0.2047088856638193,647b5263-6988-4e95-be5e-097a19309a5e
184,4030,85,0.7492386569590584,71897eec-97e1-4e6b-a5a3-f0144b245440
185,3932,2,0.5519206028303622,c11ad924-1412-44f2-8434-9de8a332dfdd
186,258,78,0.3091801568894242,95b54fc9-04b5-4bac-8bbf-7519cdef298e
187,929,93,0.3557584813924759,a6b2096f-9ec6-4a65-b480-8ab209710953
188,3887,56,0.4606554476360001,5287bf3b-91c0-4b42-af3f-9a4be45a1520
189,3997,2160,0.21752186511400062,eeb860d1-d447-48c7-aa10-55b0671e7ca8
190,97,383,0.5782494103512184,14da38b2-dd22-4b0c-b5e2-5b63dd7bab84
191,240,59,0.3156452090287451,62c2cdcd-c9f8-474e-befc-bf9fb6d777d5
192,97,8,0.6893187885179447,82205e93-4dc3-4026-b7c4-b9df8cad2e32
193,3751,214,0.43292841912014196,a239a53a-2d1f-4bd1-8b1f-a2208fef20cf
194,4011,70,0.8338901031504212,4ee7fb1e-65de-4878-b33e-953113c78f75
195,933,84,0.7052454931543481,a99fcbb3-f4fa-4cb6-b820-333e5805f93f
196,118,11,0.8616400913915923,9cff272f-8388-4368-ada4-ee6baeea40e7
197,3887,273,0.326647278515208,f65dfa8c-69b5-4c01-8140-eaf75d62043e
198,3887,240,0.3534266689017404,5342504a-a1ae-4df8-8f21-ec3d04623f15
199,49,303,0.2661548131008056,525dd26e-9aa5-48c3-b75d-8769c2ebd3f9
200,49,303,0.2661548131008056,a1f2d7ce-bfb5-499e-9c7d-5782983f0f84
201,49,302,0.26712264816989567,96835b91-7a4e-4e1a-a580-6336339159d4
202,49,302,0.26712264816989567,04966c24-c009-48d8-83e2-f5346e754151
203,49,302,0.26712264816989567,07effa8f-7bfa-4475-8856-3ebcaf9d4f5c
204,49,302,0.26712264816989567,af415089-3caa-40c2-9bcf-6e4a417f50c5
205,912,2,0.8870192307692306,39d8ec83-3f79-478b-9586-b63653f6c5b2
206,912,19,0.4026725381735433,8fad4107-7ccb-4214-82af-a0441ecf0861
207,308,532,0.3338467852864194,dcca6151-7302-4276-913b-e1d514f20f9f
208,308,843,0.2989619465952534,8abf74b2-fb8c-46bc-88e4-566be7e7a61c
209,308,1968,0.24591281274576673,db96f177-b55d-453d-8444-99844f6d69b8
210,3960,1,0.9562550821379793,953201d5-ed3c-4398-8d0a-4f80f13c2701
211,3960,1,0.9562550821379793,cafa7606-e7d5-4eb2-b245-6037157560d4
212,3960,1,0.9295726689745191,75ce6244-0544-4c3c-bd22-10dc8b802089
213,225,7,0.7125294340828191,36e42583-fd0e-4aaa-90da-f578d0d77945
214,73,1,0.9549406014645262,d1b8b328-40f5-4ab8-93f8-0dd75aa47f8b
215,73,7811,0.2024020311239363,477d1a40-d537-4eec-80cf-28540c766400
216,73,8108,0.20231439220646696,d9462a18-773e-41d1-b53c-71c555822cfb
217,73,8215,0.20228436527400603,5b73af55-883b-4c8f-80b2-32e5b36976e7
218,73,8272,0.2022686855188569,3ba9a51e-8d1b-4147-8810-9f95cde684c6
219,942,71,0.45345998912124663,57566706-67f0-41a8-a371-ce616a9ef9c0
220,929,472,0.4841573193730526,d44580a8-68bc-4821-99eb-38603776c445
221,118,1,0.9254763316588537,d0d650f5-2f00-4f8e-8175-b89abb55e658
222,4030,1819,0.31431267667506513,fe80ba6a-e3ce-4337-8626-a3c8eaeae135
223,118,1,0.9254763316588537,8d12c275-26a8-4aba-a03d-c35d54518f2e
224,118,1,0.9254763316588537,010c4956-4555-493e-8b8c-4072be7923ce
225,118,1,0.9254763316588537,34234913-5adb-4685-9e32-b554b3eb80fe
226,912,153,0.33158161782480083,0ae959ce-1217-4bf3-b8be-f296dff02393
227,929,110,0.21194161967479455,2b7099b0-922f-4391-a872-119998a9ee8a
228,3893,1499,0.30797123192121295,e8082726-42e7-44eb-b558-79a0ca3bdfce
229,63,5,0.6089965397923875,83affb87-b0fb-4eed-8f2b-41e6f50baa9b
230,381,144,0.3375932515976118,3c7d747c-674b-4da9-b9bb-774039a7b4ba
231,4020,1552,0.20097554209916776,c4b5f8e1-2429-47c9-bfe8-36f01442b5f2
232,4020,1023,0.20147702831085787,b4fac9ef-5602-4b19-a288-37eb4a64eabd
233,308,1289,0.2099369873059114,1555b2d8-05a2-4d18-9e93-2cdb99366290
234,899,542,0.21199716804594101,e2a32a0f-7548-4bbd-bfa2-965062e39009
235,3845,3,0.9815966468996544,af7d61d9-c4b0-4c68-8432-b4a16dfa1a45
236,71,185,0.46551697768359446,5edacf4a-6fdd-412b-a48d-dc125aca1e85
237,71,185,0.46551697768359446,27583d1f-538f-4843-b355-066d40f15c08
238,942,47,0.3718867851633454,d746cf84-3874-4e0a-b186-72f7e9580271
239,71,186,0.46456447216321267,8649e1ad-5561-45a7-9bd9-670ab334a2f1
240,942,790,0.29889827224285287,18a5a19a-1daf-46d7-ac41-79f3b42c9953
241,259,5,0.8347634965719183,f4c73567-a5f3-4532-88cf-4431220b4829
242,928,71,0.38275874962608436,01f795cc-a1a8-4181-aa41-1a1286781f03
243,931,7,0.6541515840526668,86f33dcb-44e5-44c5-b44e-33671daf0e9f
244,931,11,0.8896952623031499,179b8c4b-ff33-4234-9e55-bce712f0b045
245,931,102,0.6371559838762116,9a1462c0-6ac4-4533-bc1e-ebf93ef24037
246,3908,2319,0.3718431056851255,c2a81280-a53d-4960-aaad-f82e5b5770ff
247,3908,1254,0.42787007858110276,db9461be-b278-43fb-b8ed-f87ec04766b9
248,95,6858,0.22736005535104603,cf55fcf2-3fba-480e-bddd-68c6098a689a
249,929,4,0.6211923781797775,75763d53-3857-4362-b901-b48fa3ec121f
250,912,0,,091600e7-7d4e-4b0b-80f5-8f69b6f98e49
251,95,3914,0.24469841617306473,78cd49be-cc64-4284-a476-b367933bb98a
252,95,3717,0.24668104689392323,7f7bcfdf-e193-4f82-8e70-694011a9912c
253,454,3,0.5938054843164332,629e1971-1f14-446b-b2a0-8fa97cd81ce0
254,454,16,0.3084499740798341,f37afa10-91a6-4b2a-82fb-d1766da7e8ba
255,923,6,0.3389830508474576,1eedf77d-df9a-4de0-9eae-98caa9b703cf
256,942,13,0.7526289860188791,60500fda-9b32-4e32-9df8-5b01b8ae0d0d
257,931,7,0.9273434178590277,a0ddd268-d1a9-4577-b8f8-0d7d70d84990
258,447,40,0.6620137982233214,4322aec7-0fca-4be6-abce-4f06cce901c0
259,906,2047,0.2136995582079991,23d9879b-ad9d-4f80-9994-9a75be536b52
260,3969,58,0.28749043692362203,24e78760-33e9-43cc-a850-1af6091d29a6
261,274,4,0.7481321327896219,f82a291c-685c-4231-9504-159754ab136e
262,308,2119,0.23145306167451507,0937dcf7-f537-4ea7-b160-71b9aaa98581
263,308,1778,0.24641842418304388,bc98ac36-95d0-4392-b7b7-536067cc0438
264,308,48,0.48012546921206356,3ab33d3a-9a20-4c5d-9349-b165e7860488
265,308,21,0.9098190151174684,c8065799-af20-4937-92de-2d3b43b39ef0
266,308,613,0.3725546365630786,f3c487ac-1937-41b9-9d4b-3bee1056dacf
267,931,29,0.7891064166672339,1820ec0f-6654-4695-b844-5c2635c19096
268,308,1060,0.28926751931573613,283f06f1-839b-4eeb-b8a8-ba1a48f76869
269,914,434,0.48598690876177425,6b053974-165c-402b-ac9b-16d25632495b
270,914,72,0.8284559206603597,5c6eafab-5686-46cf-92ba-bb0389945d03
271,924,18,0.9205383534243923,5258a830-1b87-4ced-aee7-22be6ba6c0ae
272,942,2,0.9897891189398776,60eb4839-53a9-4e62-a61f-858968bdc35f
273,942,2,0.9897891189398776,2fb3e632-a0fd-48c9-a2b5-bbfac2555c70
274,919,1942,0.28739894527165966,2ecd1f1b-6245-4158-af12-398eafc353d0
275,919,1705,0.2980580205218639,103c169c-7bc7-49db-b949-1408baa4f6a9
276,931,113,0.4535954866277607,52e8d283-f131-487a-866a-68bc92dabdf0
277,931,65,0.4137361672060413,299ea934-5032-4586-b99d-ea3cb23c821c
278,112,7426,0.2402896280313307,b0d0b9cd-49d9-42da-a636-3a78cd3ff1dc
279,942,2,0.5960491499133185,6f9bdfe6-bcc0-4384-a645-0c87689e92cc
280,931,59,0.38779767486676797,37dfc2f9-0d69-4fbb-a183-adb0a1f8a0e0
281,931,584,0.2851309050461498,0455b41e-b6cf-4a1f-9d3b-3ace53bad46b
282,931,135,0.2533101155611841,c5b334f7-b33b-4542-bd86-c7d1a31366b9
283,3943,31,0.8410346156582446,0c08491a-148c-4e09-96dd-61fe3d42b289
284,3943,261,0.5077084277462988,5253040b-aea2-419b-8f44-398170ae5313
285,931,459,0.28788844290739735,5b08c300-3343-46e4-99b0-a674f149aa16
286,3964,119,0.42890503348262027,7337d269-ca96-488e-9d39-6d79dd4ab750
287,936,920,0.2624710322903633,147ff98e-af48-41dc-ad50-5bcc127e64b1
288,937,1215,0.2143776446942376,1883b5a7-bb95-427a-b6ce-266fbe08eb80
289,937,857,0.25655871637988353,38d65d0f-149f-4aa6-9831-9200ff5169ac
290,901,2,0.6703273976125625,40eecd26-9251-4601-bdc6-8f44e6bb94fc
291,901,3,0.5304443595333888,a872d6ed-487d-49c7-80a2-5944e668345d
292,901,3,0.5304443595333888,4ef05dc1-1b64-48c1-8da8-2ca5bee5b7aa
293,920,5,0.7772516069426597,b57740bb-eace-45e9-b7ec-1ef66b9d36fb
294,928,27,0.7705167932103923,de22a57f-43d3-40ef-821c-428ffcbab1c6
295,118,3,0.9664079824506081,969958b5-d2d0-46a9-84a0-9506c04244d2
296,118,2,0.977382991852113,0cffe74d-7f65-49bd-aeb1-2bdea64b0d38
297,118,3,0.9664079824506081,8440e841-6365-4492-aa57-12cfd7217dc5
298,942,2,0.9683471765838608,0fbb4429-0b63-4dd6-98e8-23b2f7e59632
299,942,1623,0.2241476539875059,1634c201-1906-4a91-96b3-3f598de9263b
300,942,2,0.9683471765838608,3dfe8c5f-7003-466b-9c36-0337bded6fba
301,942,2701,0.21492346973091062,a77c9dcd-5f87-4110-9d83-d292ac60599e
302,942,2,0.9683471765838608,39980a21-befc-4db4-a99c-038f4942fa7d
303,301,264,0.5406303252177211,d576e94d-00b8-4f0a-93ce-6ab460d14698
304,450,198,0.38825089440507937,267748b2-a4a5-4f69-960b-bd0249e6fece
305,1,1818,0.21682755128409748,6bb1554d-342c-495f-8188-1ccfa2b55f00
306,11,5,0.9255407056336292,e80c1525-b767-4e49-b7c7-ba4289fba37e
307,913,498,0.3633548226577796,f95fc401-2cee-4f78-b60a-4e9067c82cbb
308,3848,0,,d70a5eee-1af2-4ba1-913c-5d2a6c76857d
309,3848,0,,40257572-6e6c-4874-8398-7309baa690fe
310,931,135,0.37064420960268796,b5c305e5-e213-4685-9ff2-e884b65bc231
311,3848,19,0.5382757430867057,8d691f63-ddb7-48e6-a121-4e2bea6d0f0f
312,931,61,0.361269258283463,57f8c0e2-a371-4af1-abb5-75b13e2b6e78
313,127,12,0.4968152866242038,52b428c2-5f84-4f79-b03f-4a966db6f871
314,127,12,0.4968152866242038,eb142dbd-f177-461b-9303-6c7283202767
315,127,12,0.4968152866242038,6759b894-0da0-4fdc-ac81-f2a2a2baa4f7
316,127,12,0.4968152866242038,aec588ab-8e10-4a34-978f-d60a0e05e3cc
317,127,12,0.4968152866242038,50c8777e-70f9-4197-98e8-a376a3e9fec4
318,127,12,0.4968152866242038,aa691dbf-df1c-4d77-aa7a-b702f438c50d
319,127,12,0.4968152866242038,7929c831-77a0-4d01-bfe7-87bf7204280e
320,127,120,0.26556279810060046,a0ed3ee5-4e83-4d7c-86d1-9270229ce7ae
321,3893,1,0.9795784900525556,47525a1c-174a-4e89-b30e-ef49765b2532
322,3893,1,0.9795784900525556,b19a1248-3fb9-4e11-97eb-6663b2ec90c6
323,3893,2,0.9598699005268478,1d96348a-b6d1-4658-91bf-585116def67e
324,4030,10,0.6497963702502866,ca79cb59-0547-46c1-b6c9-57dfc366ed8c
325,940,0,,5e820394-67c2-444c-9f9b-701ee0b712fc
326,3893,2,0.9772050354528258,ab822a6b-1421-4d17-b355-70b75793d710
327,240,292,0.20354176375448885,ea18e49d-5950-4867-826a-bdba0e7c0d1f
328,3899,69,0.6182460514263608,4277af26-531f-4592-bc22-c56c0d7c0615
